SampleName,StartDate,EndDate
TEM Final Effluent (06-01-2024),6/1/2024,6/1/2025

SampleNumber,SampleName1,SampledDate,Parameter,SWPPRCalc,ReportedResult,Qual,Unit
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Dissolved Oxygen,6.53,6.53,,ppm
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,pH,7.42,7.42,,pH Units
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Sample Amount,1000,1000,,ml
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,% Volatile Suspended Solids,93,93,,%
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Total Suspended Solids,115,115,,mg/L
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,TSS - Change in Wt,1.45,1.45,,%
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Volatile Suspended Solids,107,107,,mg/L
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Sulfur,29.4,29.4,,mg/L
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Ammonia as N,22.8,22.8,,mg/L
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Chemical Oxygen Demand,320,320,,mg/L
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,pH,7.69,7.69,,pH Units
ST24JUN04-01-006  ,TEM Final Effluent (06-03-2024),6/3/2024,Soluble BOD,44,44,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,% Volatile Suspended Solids,93,93,,%
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Total Suspended Solids,107,107,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,TSS - Change in Wt,1.87,1.87,,%
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Volatile Suspended Solids,100,100,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Biochemical Oxygen Demand,86,86,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Dissolved Oxygen,4.94,4.94,,ppm
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,pH,7.37,7.37,,pH Units
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Sample Amount,1000,1000,,ml
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Sulfur,35.9,35.9,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Ammonia as N,16.3,16.3,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Chemical Oxygen Demand,308,308,,mg/L
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,pH,7.70,7.70,,pH Units
ST24JUN05-01-006  ,TEM Final Effluent (06-04-2024),6/4/2024,Soluble BOD,39,39,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Biochemical Oxygen Demand,53,53,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Dissolved Oxygen,6.84,6.84,,ppm
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,pH,7.46,7.46,,pH Units
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Sample Amount,1000,1000,,ml
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Sulfur,39.8,39.8,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Ammonia as N,10.3,10.3,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Chemical Oxygen Demand,223,223,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,pH,7.65,7.65,,pH Units
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Soluble BOD,22,22,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,% Volatile Suspended Solids,95,95,,%
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Total Suspended Solids,70,70,,mg/L
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,TSS - Change in Wt,0.56,0.56,,%
ST24JUN06-01-006  ,TEM Final Effluent (06-05-2024),6/5/2024,Volatile Suspended Solids,66,66,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Biochemical Oxygen Demand,63,63,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Dissolved Oxygen,7.62,7.62,,ppm
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,pH,7.57,7.57,,pH Units
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Sample Amount,1000,1000,,ml
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,% Volatile Suspended Solids,97,97,,%
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Total Suspended Solids,84,84,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,TSS - Change in Wt,0.20,0.20,,%
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Volatile Suspended Solids,82,82,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Sulfur,39.8,39.8,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Ammonia as N,19,19,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Chemical Oxygen Demand,259,259,,mg/L
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,pH,7.78,7.78,,pH Units
ST24JUN07-01-006  ,TEM Final Effluent (06-06-2024),6/6/2024,Soluble BOD,23,23,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,% Volatile Suspended Solids,93,93,,%
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Total Suspended Solids,85,85,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,TSS - Change in Wt,0.59,0.59,,%
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Volatile Suspended Solids,79,79,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Biochemical Oxygen Demand,63,63,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Dissolved Oxygen,7.60,7.60,,ppm
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,pH,7.63,7.63,,pH Units
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Sample Amount,1000,1000,,ml
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Sulfur,33,33,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Ammonia as N,21.1,21.1,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Chemical Oxygen Demand,245,245,,mg/L
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,pH,7.89,7.89,,pH Units
ST24JUN08-02-006  ,TEM Final Effluent (06-07-2024),6/7/2024,Soluble BOD,23,23,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Biochemical Oxygen Demand,69,69,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Dissolved Oxygen,7.64,7.64,,ppm
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,pH,7.63,7.63,,pH Units
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Sample Amount,1000,1000,,ml
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Settleable Solids,<0.50,<0.50,,ml/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Sulfur,34.6,34.6,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Ammonia as N,20.4,20.4,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Chemical Oxygen Demand,249,249,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,pH,7.83,7.83,,pH Units
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Soluble BOD,24,24,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,% Volatile Suspended Solids,96,96,,%
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Total Suspended Solids,91,91,,mg/L
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,TSS - Change in Wt,0.18,0.18,,%
ST24JUN09-02-006  ,TEM Final Effluent (06-08-2024),6/8/2024,Volatile Suspended Solids,88,88,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Biochemical Oxygen Demand,81,81,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Dissolved Oxygen,7.24,7.24,,ppm
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,pH,7.61,7.61,,pH Units
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Sample Amount,1000,1000,,ml
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,% Volatile Suspended Solids,93,93,,%
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Total Suspended Solids,90,90,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,TSS - Change in Wt,3.66,3.66,,%
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Volatile Suspended Solids,84,84,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Sulfur,34.1,34.1,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Ammonia as N,27.5,27.5,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Chemical Oxygen Demand,285,285,,mg/L
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,pH,7.86,7.86,,pH Units
ST24JUN10-01-006  ,TEM Final Effluent (06-09-2024),6/9/2024,Soluble BOD,59,59,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Biochemical Oxygen Demand,53,53,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Dissolved Oxygen,8.08,8.08,,ppm
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,pH,7.56,7.56,,pH Units
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Sample Amount,1000,1000,,ml
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Sulfur,28.8,28.8,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Ammonia as N,31.8,31.8,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Chemical Oxygen Demand,370,370,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,pH,7.80,7.80,,pH Units
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Soluble BOD,32,32,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,% Volatile Suspended Solids,92,92,,%
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Total Suspended Solids,134,134,,mg/L
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,TSS - Change in Wt,1.19,1.19,,%
ST24JUN11-01-006  ,TEM Final Effluent (06-10-2024),6/10/2024,Volatile Suspended Solids,123,123,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,% Volatile Suspended Solids,92,92,,%
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Total Suspended Solids,115,115,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,TSS - Change in Wt,2.09,2.09,,%
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Volatile Suspended Solids,106,106,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Biochemical Oxygen Demand,105,105,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Dissolved Oxygen,6.75,6.75,,ppm
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,pH,7.51,7.51,,pH Units
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Sample Amount,1000,1000,,ml
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Sulfur,35.9,35.9,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Ammonia as N,31.6,31.6,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Chemical Oxygen Demand,358,358,,mg/L
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,pH,7.65,7.65,,pH Units
ST24JUN12-02-006  ,TEM Final Effluent (06-11-2024),6/11/2024,Soluble BOD,43,43,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Biochemical Oxygen Demand,109,109,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Dissolved Oxygen,7.42,7.42,,ppm
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,pH,7.43,7.43,,pH Units
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Sample Amount,1000,1000,,ml
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Sulfur,36,36,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Ammonia as N,24.2,24.2,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Chemical Oxygen Demand,398,398,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,% Volatile Suspended Solids,95,95,,%
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Total Suspended Solids,131,131,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,TSS - Change in Wt,1.52,1.52,,%
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Volatile Suspended Solids,125,125,,mg/L
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,pH,7.73,7.73,,pH Units
ST24JUN13-01-006  ,TEM Final Effluent (06-12-2024),6/12/2024,Soluble BOD,46,46,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Biochemical Oxygen Demand,81,81,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Dissolved Oxygen,8.75,8.75,,ppm
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,pH,7.35,7.35,,pH Units
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Sample Amount,1000,1000,,ml
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,% Volatile Suspended Solids,96,96,,%
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Total Suspended Solids,89,89,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,TSS - Change in Wt,2.26,2.26,,%
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Volatile Suspended Solids,85,85,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Sulfur,42.8,42.8,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Ammonia as N,17.8,17.8,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Chemical Oxygen Demand,353,353,,mg/L
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,pH,7.86,7.86,,pH Units
ST24JUN14-01-006  ,TEM Final Effluent (06-13-2024),6/13/2024,Soluble BOD,36,36,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,% Volatile Suspended Solids,92,92,,%
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Total Suspended Solids,51,51,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,TSS - Change in Wt,0.78,0.78,,%
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Volatile Suspended Solids,47,47,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Biochemical Oxygen Demand,34,34,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Dissolved Oxygen,6.89,6.89,,ppm
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,pH,7.54,7.54,,pH Units
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Sample Amount,1000,1000,,ml
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Sulfur,40.9,40.9,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Ammonia as N,5.65,5.65,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Chemical Oxygen Demand,188,188,,mg/L
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,pH,7.79,7.79,,pH Units
ST24JUN15-02-006  ,TEM Final Effluent (06-14-2024),6/14/2024,Soluble BOD,20,20,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,% Volatile Suspended Solids,95,95,,%
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Total Suspended Solids,53,53,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,TSS - Change in Wt,1.87,1.87,,%
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Volatile Suspended Solids,50,50,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Biochemical Oxygen Demand,36,36,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Dissolved Oxygen,5.82,5.82,,ppm
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,pH,7.42,7.42,,pH Units
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Sample Amount,1000,1000,,ml
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Sulfur,34.9,34.9,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Ammonia as N,9.7,9.7,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Chemical Oxygen Demand,193,193,,mg/L
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,pH,7.57,7.57,,pH Units
ST24JUN16-02-006  ,TEM Final Effluent (06-15-2024),6/15/2024,Soluble BOD,15,15,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Biochemical Oxygen Demand,44,44,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Dissolved Oxygen,7.51,7.51,,ppm
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,pH,7.51,7.51,,pH Units
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Sample Amount,1000,1000,,ml
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Settleable Solids,<0.5,<0.5,,ml/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Sulfur,33.3,33.3,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Ammonia as N,16.2,16.2,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Chemical Oxygen Demand,228,228,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,% Volatile Suspended Solids,92,92,,%
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Total Suspended Solids,67,67,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,TSS - Change in Wt,0.45,0.45,,%
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Volatile Suspended Solids,61,61,,mg/L
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,pH,7.63,7.63,,pH Units
ST24JUN17-01-006  ,TEM Final Effluent (06-16-2024),6/16/2024,Soluble BOD,18,18,,mg/L
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,Biochemical Oxygen Demand,49,49,,mg/L
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,Dissolved Oxygen,6.62,6.62,,ppm
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,pH,7.48,7.48,,pH Units
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,Sample Amount,1000,1000,,ml
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,Settleable Solids,0.5,0.5,,ml/L
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,% Volatile Suspended Solids,93,93,,%
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,Total Suspended Solids,77,77,,mg/L
ST24JUN18-01-006  ,TEM Final Effluent (06-17-2024),6/17/2024,TSS - Change in Wt,1.01,1.01,,%
